Artist,Artist AVG Release,Playlist Link,Playlist Description,Playlists Likes,Playlist AVG Release Time,Artist Inside,Artists Spotify Link,AVG Release Time Artist,Monthly Listeners,Career Started,Time Since Latest Release,Number of Tracks,AVG Release Time Per Track Artist,Instagram Link,Instagram Subscribers,Popularity Index,Artist Link,Average Likes,Average Comments,Average Release Time IG,Artist Link,Average Likes,Average Comments,Average Release Time IG
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,The Heavy Horses,https://open.spotify.com/artist/2BBQh3k8lxxmPEmB6RkHtj,2019.75,36600,4049,1356.47188110573,26,155,https://instagram.com/theheavyhorses,2261,29,https://open.spotify.com/artist/2BBQh3k8lxxmPEmB6RkHtj,316.41379310344826,16.181818181818183,95.0,https://open.spotify.com/artist/5G3sT0kBijTNA0x4OgwZ2v,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Rocky Roberts,https://open.spotify.com/artist/6eCgsu961ClH7K6NSsXaBh,3456.11111111111,158000,18826,573.471910284942,82,229,No Instagram,-1,34,https://open.spotify.com/artist/6eCgsu961ClH7K6NSsXaBh,-1.0,-1.0,-1.0,https://open.spotify.com/artist/4q2az6nkUjJCgUUfG5Y5ya,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,José González,https://open.spotify.com/artist/6xrCU6zdcSTsG2hLrojpmI,839.5,4900000,5776,88.4719230092014,103,56,https://instagram.com/jose.gonz.music,125000,62,https://open.spotify.com/artist/6xrCU6zdcSTsG2hLrojpmI,17498.239130434784,91.92857142857144,9.0,https://open.spotify.com/artist/4sMcLQDGk77hMDod5pG6hU,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Barns Courtney,https://open.spotify.com/artist/5tFRohaO5yEsuJxmMnlCO9,274.1,3000000,2825,84.4719584825695,49,57,https://instagram.com/barnscourtney/,83000,60,https://open.spotify.com/artist/5tFRohaO5yEsuJxmMnlCO9,10177.26923076923,120.0,12.0,https://open.spotify.com/artist/2q5k03p4Hub2VWiiWYj02d,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,The Silent Comedy,https://open.spotify.com/artist/4s7QvzBMTW4BKWI5pVO2mY,856.7,91400,4844,277.471978044294,55,88,https://instagram.com/thesilentcomedy,3578,31,https://open.spotify.com/artist/4s7QvzBMTW4BKWI5pVO2mY,467.4285714285714,3.615384615384616,1.0,https://open.spotify.com/artist/43J6iItIIExbh3sEHISaD6,448.3571428571428,4.25,4.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Blues Saraceno,https://open.spotify.com/artist/5AVBFCn4Hq4KY2Xjc5Gj4y,1937.2,722900,4571,722.472002977535,57,80,No Instagram,-1,49,https://open.spotify.com/artist/5AVBFCn4Hq4KY2Xjc5Gj4y,-1.0,-1.0,-1.0,https://open.spotify.com/artist/4dvwqi3rqmAIMzBCRVc7sV,119.54166666666669,2.727272727272727,8.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Vanilla Waves,https://open.spotify.com/artist/3tM7VPGOkV3eRizSnMHXPL,203.333333333333,248,1851,1536.47200948985,14,132,No Instagram,-1,1,https://open.spotify.com/artist/3tM7VPGOkV3eRizSnMHXPL,-1.0,-1.0,-1.0,https://open.spotify.com/artist/2YKyvdLU4DRf5R8kTyDaVb,205.3636363636364,3.1818181818181817,15.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Nick Nolan,https://open.spotify.com/artist/2kpvdonTYo4M3m7Nhbim4y,Error,93200,Error,Error,Error,Error,No Instagram,-1,33,https://open.spotify.com/artist/2kpvdonTYo4M3m7Nhbim4y,-1.0,-1.0,-1.0,https://open.spotify.com/artist/39cxr26gqrCiUgIkz4lA8j,2439.68,5.5,1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Travis Tritt,https://open.spotify.com/artist/2M4Yt7oKGoYd0wqU44k4i2,1851.06666666667,4500000,13347,551.472055637431,216,61,https://instagram.com/realtravistritt,377000,63,https://open.spotify.com/artist/2M4Yt7oKGoYd0wqU44k4i2,37811.75,143.1818181818182,1.0,https://open.spotify.com/artist/6xt7x7TG8ExdvWM3R15cmE,,,0.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,The Coffinshakers,https://open.spotify.com/artist/40MSz9KU6J8HDdfATbQzO2,3395,74500,3448,53.4720729890972,25,137,No Instagram,-1,32,https://open.spotify.com/artist/40MSz9KU6J8HDdfATbQzO2,-1.0,-1.0,-1.0,https://open.spotify.com/artist/0y7VykZdOB8wIsAQfr2S4M,502.0357142857143,3.363636363636364,4.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,The Steeldrivers,https://open.spotify.com/artist/3bLSAQPeix7Xm2e5Gtn48R,1318.1,2100000,5663,4.47208140528935,61,92,https://instagram.com/thesteeldrivers/,28000,59,https://open.spotify.com/artist/3bLSAQPeix7Xm2e5Gtn48R,3083.09375,8.0,5.0,https://open.spotify.com/artist/6ihLfpY3cmdGyWEnItn30w,,,0.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Matanza,https://open.spotify.com/artist/5OlITTCPCIxWOa3TEpemuF,1239.2,282000,7287,2104.47209778757,132,55,No Instagram,-1,48,https://open.spotify.com/artist/5OlITTCPCIxWOa3TEpemuF,-1.0,-1.0,-1.0,https://open.spotify.com/artist/1VwfoPKSB8ImXvz1FWbmU6,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Nik Ammar,https://open.spotify.com/artist/4cDrPgbp1NzHryskyc9Hn1,1071,88600,3459,1728.47210937566,23,150,No Instagram,-1,32,https://open.spotify.com/artist/4cDrPgbp1NzHryskyc9Hn1,-1.0,-1.0,-1.0,https://open.spotify.com/artist/3uehHuq3shLct5F4AEx1An,511.54545454545456,6.52,44.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Chad Sullins and the Last Call Coalition,https://open.spotify.com/artist/3TfOFktZy6PzWu2W9fZv5Z,1254,6400,4025,2771.47211602299,20,201,No Instagram,-1,12,https://open.spotify.com/artist/3TfOFktZy6PzWu2W9fZv5Z,-1.0,-1.0,-1.0,https://open.spotify.com/artist/7wok0PWRv16VY4blEsU7MO,73.0,1.5,25.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Ghoultown,https://open.spotify.com/artist/1pXT9wt3jNgkk4AVvAydBm,1627.22222222222,78200,7268,35.4721225832176,128,56,https://instagram.com/ghoultownband,3746,32,https://open.spotify.com/artist/1pXT9wt3jNgkk4AVvAydBm,85.45454545454545,5.444444444444445,5.0,https://open.spotify.com/artist/6eiUrZJJUcL6Yd1WRAwMIC,,,0.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Lynyrd Skynyrd,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,749.782608695652,16500000,17991,746.472188510822,526,34,No Instagram,-1,71,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,-1.0,-1.0,-1.0,https://open.spotify.com/artist/5RzMBr6J094SQNEw8jMIKn,1432.0,6.76,8.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Moreland &amp; Arbuckle,https://open.spotify.com/artist/7FNOdfxOvdi8xnpVJ8Wp5R,834.6,65200,6772,2599.47219737608,74,91,No Instagram,-1,30,https://open.spotify.com/artist/7FNOdfxOvdi8xnpVJ8Wp5R,-1.0,-1.0,-1.0,https://open.spotify.com/artist/5WYvc8TSGiqyBYWk0QwCx3,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Mark Collie,https://open.spotify.com/artist/6kMOabD0AtCGJB632jMilU,2316.90909090909,134800,12251,774.472205836678,92,133,https://instagram.com/officialmarkcollie/,1934,33,https://open.spotify.com/artist/6kMOabD0AtCGJB632jMilU,38.11764705882353,3.4444444444444446,22.0,https://open.spotify.com/artist/4kmKLPOpbqW94KzLZRE3s1,389.2,6.0,4.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Luis Bacalov,https://open.spotify.com/artist/4iy3JrFlBLHPvXqN1OcQS1,199.476190476191,412300,8599,221.472264231678,1207,7,No Instagram,-1,43,https://open.spotify.com/artist/4iy3JrFlBLHPvXqN1OcQS1,-1.0,-1.0,-1.0,https://open.spotify.com/artist/0lWgtltnu46nD7fJxTjarO,555.4516129032259,14.846153846153848,6.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Shawn James,https://open.spotify.com/artist/2HPYUQ6GsPbZHvkyYe2jdm,376.72,648800,3985,5.47227277418982,118,33,https://instagram.com/shawnjamesmusic,92000,50,https://open.spotify.com/artist/2HPYUQ6GsPbZHvkyYe2jdm,8650.641025641025,42.0,1.0,https://open.spotify.com/artist/08Pi37tJkthO9VPpCTNuVx,1438.7272727272727,6.133333333333334,46.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Marty Robbins,https://open.spotify.com/artist/0Xi59sEw38vRvwleSAVqoo,1411.8125,2000000,23209,620.472307129213,524,44,No Instagram,-1,59,https://open.spotify.com/artist/0Xi59sEw38vRvwleSAVqoo,-1.0,-1.0,-1.0,https://open.spotify.com/artist/4MF1QlpuvKRIfkmfOA4DrH,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Creed Fisher,https://open.spotify.com/artist/03UZwtrCiMR9P10LcjQ5Wu,328.315789473684,278100,3123,18.4723187666435,188,16,https://instagram.com/creedfisherofficial/,54000,46,https://open.spotify.com/artist/03UZwtrCiMR9P10LcjQ5Wu,5013.882352941177,10.166666666666666,1.0,https://open.spotify.com/artist/4kBXV5Vxo2IKvk2iIwTLEx,1182.657894736842,3.933333333333333,37.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Kari Kimmel,https://open.spotify.com/artist/6w5nIAeqFbZa9qssSwPsyn,557.111111111111,132600,6151,426.472337775046,119,51,No Instagram,-1,33,https://open.spotify.com/artist/6w5nIAeqFbZa9qssSwPsyn,-1.0,-1.0,-1.0,https://open.spotify.com/artist/5y3u9zLI6Vkx5gxrggZ0nk,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Whitey Morgan and the 78's,https://open.spotify.com/artist/2bGK38Qvf603fcckzUYYui,930.375,504600,5422,1726.47234699365,70,77,No Instagram,-1,47,https://open.spotify.com/artist/2bGK38Qvf603fcckzUYYui,-1.0,-1.0,-1.0,https://open.spotify.com/artist/77WeanzBemonYeCtDeDuyD,,,0.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/18VydhFyRJ9ZkzJ73WOxrx,"A wild west journey!                                               O melhor da dark country, faroeste, wild western songs classica e contemporânea ",2657,952.292871399439,Ivan Moody,https://open.spotify.com/artist/0IkXJjOYzNVtC7JByRI2cD,Error,3400,Error,Error,Error,Error,No Instagram,-1,48,https://open.spotify.com/artist/0IkXJjOYzNVtC7JByRI2cD,-1.0,-1.0,-1.0,https://open.spotify.com/artist/3Um2PBlg2zLQYqQG4HVwxC,693.2,1.7857142857142858,3.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,The Baboon Show,https://open.spotify.com/artist/7Fh1k3NlvVj1Oj6kpfQf9f,741.842105263158,81300,6495,186.472366101065,130,49,https://instagram.com/thebaboonshowofficial,24000,38,https://open.spotify.com/artist/7Fh1k3NlvVj1Oj6kpfQf9f,264.0833333333333,6.333333333333333,1.0,https://open.spotify.com/artist/2TajKAEMNr2as5eTROKYKH,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Nashville Pussy,https://open.spotify.com/artist/73sawKQrhPG7HXTDRZGfOX,1338.64285714286,60500,9329,571.472383741782,157,59,https://instagram.com/bashfulpuppy,-1,31,https://open.spotify.com/artist/73sawKQrhPG7HXTDRZGfOX,,,0.0,https://open.spotify.com/artist/42gnrsSSKKNNmfAJ0o3oyN,717.2592592592592,14.5,16.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,The Last Knife Fighter,https://open.spotify.com/artist/5QHPnWIsEhyjNAVkHZZCBy,221,51100,1418,249.472396030046,40,35,https://instagram.com/thelastknifefighter,18000,32,https://open.spotify.com/artist/5QHPnWIsEhyjNAVkHZZCBy,3223.2954545454545,13.75,59.0,https://open.spotify.com/artist/0iXYy2f0Ko1AE1XQAUGxHq,134.42105263157896,5.230769230769231,108.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Pata Negra,https://open.spotify.com/artist/06uF7BP6dTC2wH1qZeGC6X,2982.5,182800,15538,2535.47241675255,82,189,No Instagram,-1,38,https://open.spotify.com/artist/06uF7BP6dTC2wH1qZeGC6X,-1.0,-1.0,-1.0,https://open.spotify.com/artist/3RISmAgVwF5b24BjC8OsYZ,350.7105263157895,3.5384615384615383,10.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Chris Cornell,https://open.spotify.com/artist/0XHiH53dHrvbwfjYM7en7I,2025.23076923077,2100000,8964,949.472433576215,176,50,No Instagram,-1,57,https://open.spotify.com/artist/0XHiH53dHrvbwfjYM7en7I,-1.0,-1.0,-1.0,https://open.spotify.com/artist/6ClsQzysfXch2pyPgSbv2P,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,The Doors,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt,1064,11600000,20649,433.472472498982,372,55,https://instagram.com/TheDoors,2000000,71,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt,285259.3571428572,136.6153846153846,1.0,https://open.spotify.com/artist/2AfR24rIhReKAoUrxR8Bea,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Black Rebel Motorcycle Club,https://open.spotify.com/artist/1tpXaFf2F55E7kVJON4j4G,891.526315789474,987900,7495,53.4725038060764,154,48,https://instagram.com/BRMCOfficial,63000,50,https://open.spotify.com/artist/1tpXaFf2F55E7kVJON4j4G,4788.6,61.8,14.0,https://open.spotify.com/artist/7EPJIXpsTBE9OA3uiO1qm2,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Body Count,https://open.spotify.com/artist/5KCph1z3jaSwhtwPzoYp6i,1803.16666666667,355900,11452,4.47252907923611,123,93,https://instagram.com/bodycountofficial/,101000,44,https://open.spotify.com/artist/5KCph1z3jaSwhtwPzoYp6i,,,0.0,https://open.spotify.com/artist/6QgaOiDAm1OEBbT67G4Uk7,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,The Detroit Cobras,https://open.spotify.com/artist/4tWFXbJnjC9lM3UzmOpUiR,2353.14285714286,111900,9275,1320.47254623514,74,125,No Instagram,-1,35,https://open.spotify.com/artist/4tWFXbJnjC9lM3UzmOpUiR,-1.0,-1.0,-1.0,https://open.spotify.com/artist/2vY3QN8jlAZS4C4OsbDYV6,319.7647058823529,5.333333333333333,2.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Clutch,https://open.spotify.com/artist/161AC1AVRkIGIMxyj5djFQ,390.785714285714,825200,10948,6.47256626298611,435,25,https://instagram.com/clutchofficial,135000,53,https://open.spotify.com/artist/161AC1AVRkIGIMxyj5djFQ,7400.08,41.9,0.0,https://open.spotify.com/artist/0MgbhdwRWSyOHBnXaaYcwi,218.96153846153845,1.2307692307692308,10.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Patti Smith,https://open.spotify.com/artist/0vYkHhJ48Bs3jWcvZXvOrP,765.583333333333,2700000,9422,235.472595941748,346,27,No Instagram,-1,55,https://open.spotify.com/artist/0vYkHhJ48Bs3jWcvZXvOrP,-1.0,-1.0,-1.0,https://open.spotify.com/artist/4nzhet9DcBOP8xN3kHXB4Z,185.0,8.666666666666666,10.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Guns N' Roses,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,2190.6875,28300000,13146,249.472604441482,302,43,https://instagram.com/gunsnroses,7000000,78,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,,,0.0,https://open.spotify.com/artist/2VaVxgcdH4S7AqPSslLaWJ,32.083333333333336,2.4444444444444446,32.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Wolfmother,https://open.spotify.com/artist/3yEnArbNHyTCwMRvD9SBy4,922.3,3300000,6407,81.4726349671759,146,43,https://instagram.com/officialwolfmother,66000,58,https://open.spotify.com/artist/3yEnArbNHyTCwMRvD9SBy4,8657.79746835443,15.944444444444445,1.0,https://open.spotify.com/artist/3LVEyURYLlLuhw7i0HvdZl,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Black Sabbath,https://open.spotify.com/artist/5M52tdBnJaKSvOpJGz8mfZ,608.71875,14500000,19513,34.4726595966319,447,43,https://instagram.com/blacksabbath,4000000,71,https://open.spotify.com/artist/5M52tdBnJaKSvOpJGz8mfZ,207711.4090909091,160.0,1.0,https://open.spotify.com/artist/0RRv0LBrCY4XKm2HwWjiDQ,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Pentagram,https://open.spotify.com/artist/0xybuiDEYo3YuT3fLPaIyE,2711.22222222222,110200,13347,1311.47267991277,171,78,No Instagram,-1,37,https://open.spotify.com/artist/0xybuiDEYo3YuT3fLPaIyE,-1.0,-1.0,-1.0,https://open.spotify.com/artist/79qRD2IfSr3pmuYUficMWX,,,0.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Anthrax,https://open.spotify.com/artist/3JysSUOyfVs1UQ0UaESheP,742,1500000,12982,368.472697365544,409,31,No Instagram,-1,54,https://open.spotify.com/artist/3JysSUOyfVs1UQ0UaESheP,-1.0,-1.0,-1.0,https://open.spotify.com/artist/6Ow8jRxNKuhXlfGOOeP7ly,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,The Heavy Horses,https://open.spotify.com/artist/2BBQh3k8lxxmPEmB6RkHtj,2019.75,36600,4049,1356.47270361502,26,155,https://instagram.com/theheavyhorses,2261,29,https://open.spotify.com/artist/2BBQh3k8lxxmPEmB6RkHtj,316.41379310344826,16.181818181818183,95.0,https://open.spotify.com/artist/2p3WhDRwfMseVi8f04ODpd,1023.8536585365854,4.0,47.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Kyuss,https://open.spotify.com/artist/3HCpwNmFp2rvjkdjTs4uxs,3201.5,596100,11521,1908.47275018901,86,133,No Instagram,-1,49,https://open.spotify.com/artist/3HCpwNmFp2rvjkdjTs4uxs,-1.0,-1.0,-1.0,https://open.spotify.com/artist/1wwdZiPDXIR9nGbd2Fh279,515.0,7.666666666666667,2.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Tito &amp; Tarantula,https://open.spotify.com/artist/3rI1MlEg2izkoKoKGA3898,1845.33333333333,225800,9694,1390.47276159394,113,85,No Instagram,-1,39,https://open.spotify.com/artist/3rI1MlEg2izkoKoKGA3898,-1.0,-1.0,-1.0,https://open.spotify.com/artist/1FnGKreDca8xq3juSi5hAE,15589.5,40.25,3.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Jørgen Munkeby,https://open.spotify.com/artist/1jGjkqpIbEl9sDClqgzILD,Error,0,Error,Error,Error,Error,No Instagram,-1,21,https://open.spotify.com/artist/1jGjkqpIbEl9sDClqgzILD,-1.0,-1.0,-1.0,https://open.spotify.com/artist/2VQ0jNisT4VhPs41VGvvTX,799.2,10.928571428571429,6.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Molotov,https://open.spotify.com/artist/27Owkm4TGlMqb0BqaEt3PW,1148.66666666667,4200000,9694,83.4728570522222,188,51,https://instagram.com/molotovbanda,819000,64,https://open.spotify.com/artist/27Owkm4TGlMqb0BqaEt3PW,66770.7,35.666666666666664,4.0,https://open.spotify.com/artist/11OTiI6xYGpLxS3aoVkI9e,446.0,4.333333333333333,3.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Hank Williams III,https://open.spotify.com/artist/3qf2YoifC68WTsMv1YIGmh,1132.8125,414800,9800,1873.47287997854,202,48,No Instagram,-1,48,https://open.spotify.com/artist/3qf2YoifC68WTsMv1YIGmh,-1.0,-1.0,-1.0,https://open.spotify.com/artist/3CqNm4EwzVX5hjGMO3b8pM,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Rebel Meets Rebel,https://open.spotify.com/artist/0LAYJEinJ2hxMoFmHloFRo,Error,34300,Error,Error,Error,Error,No Instagram,-1,24,https://open.spotify.com/artist/0LAYJEinJ2hxMoFmHloFRo,-1.0,-1.0,-1.0,https://open.spotify.com/artist/3i9t5YwZ6qrmjJSyxvF5MD,326.82191780821915,10.058823529411764,4.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,The Dolly Rocker Movement,https://open.spotify.com/artist/5wWOMGR3Im6cDmoTRHD998,704.8,87900,5311,3760.47289358825,64,82,No Instagram,-1,32,https://open.spotify.com/artist/5wWOMGR3Im6cDmoTRHD998,-1.0,-1.0,-1.0,https://open.spotify.com/artist/7h8vPyhuUX6XaOvHmCnaM8,-1.0,-1.0,-1.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,David Allan Coe,https://open.spotify.com/artist/6nwh8AhPpbwOUnHZJWrHT6,494.058823529412,1500000,18370,1572.47291064869,587,31,No Instagram,-1,55,https://open.spotify.com/artist/6nwh8AhPpbwOUnHZJWrHT6,-1.0,-1.0,-1.0,https://open.spotify.com/artist/2Y0SH69uxHrHrjiZCuTSaT,3128.183673469388,7.277777777777778,6.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Killer Boogie,https://open.spotify.com/artist/0fshYD6SO4222BXVPfGBgG,1054,57100,3011,1957.47291663744,20,150,No Instagram,-1,27,https://open.spotify.com/artist/0fshYD6SO4222BXVPfGBgG,-1.0,-1.0,-1.0,https://open.spotify.com/artist/1PGFrlFMjm2RIi2ndQ0lHG,268.96666666666664,3.083333333333333,8.0
Mariachi Bastards,Error,https://open.spotify.com/playlist/53kMqTsfsnm2pFz9LCoJjR,,2,1294.49238380539,Chris Isaak,https://open.spotify.com/artist/7290H8m1Dwt8G7jm1y9CQx,1451.68421052632,5600000,14068,277.472926963901,270,52,https://instagram.com/chrisisaak,113000,62,https://open.spotify.com/artist/7290H8m1Dwt8G7jm1y9CQx,105605.8275862069,602.0833333333334,10.0,https://open.spotify.com/artist/2LS19XHkmxwGN7WK3atiRe,-1.0,-1.0,-1.0
