,Artist Link,Average Likes,Average Comments,Average Release Time IG
59,https://open.spotify.com/artist/2w2xe1mKfMRftvlWnMB7rJ,112.55555555555556,2.4285714285714284,18.0
60,https://open.spotify.com/artist/5LImeoVFfJAfmNo6EWzkKj,-1.0,-1.0,-1.0
61,https://open.spotify.com/artist/3rv12AFQxOKtgQCkpGVU70,-1.0,-1.0,-1.0
62,https://open.spotify.com/artist/5U1pEBuiFLycsQ4mYP3nmK,-1.0,-1.0,-1.0
63,https://open.spotify.com/artist/3XnS7wB1qrjruIh5fO3j0V,-1.0,-1.0,-1.0
64,https://open.spotify.com/artist/5byUktyY1lz9hBi1sDbZ5B,98.91666666666667,9.222222222222221,11.0
65,https://open.spotify.com/artist/7bVIngbLlD3sBzG0eekSGv,-1.0,-1.0,-1.0
66,https://open.spotify.com/artist/3hgmUzwYaSjRzgpSXI6dv6,,,0.0
67,https://open.spotify.com/artist/2vVYCGRqNx9hngB7cL6pdD,-1.0,-1.0,-1.0
68,https://open.spotify.com/artist/6WA698K49pNCS3hwqzsebF,559.8507462686567,3.764705882352941,2.0
69,https://open.spotify.com/artist/6TmLmlgm1A8lGF18eccbAW,-1.0,-1.0,-1.0
70,https://open.spotify.com/artist/31h9MSM59x2dPsQFxqJCsF,-1.0,-1.0,-1.0
71,https://open.spotify.com/artist/3BNlsQcUFTBPeZY14cV0AV,-1.0,-1.0,-1.0
72,https://open.spotify.com/artist/1aVtRGgvDETTPO0Fi6A27W,19.217391304347824,2.5555555555555554,1.0
73,https://open.spotify.com/artist/72vFsDWafgXagRBEiSNapi,-1.0,-1.0,-1.0
74,https://open.spotify.com/artist/0i9U6qvpfoZfv3obUl3paV,1116.5849056603774,13.692307692307692,15.0
75,https://open.spotify.com/artist/63d8kL7EvkKW7Scmx8xWkx,-1.0,-1.0,-1.0
76,https://open.spotify.com/artist/54Jum3FbmcLhhTybJ9RPec,-1.0,-1.0,-1.0
77,https://open.spotify.com/artist/1PfyPs3LPBmof04VXydIFO,-1.0,-1.0,-1.0
78,https://open.spotify.com/artist/3mA3sO1zseVtFQ56oqlJYk,-1.0,-1.0,-1.0
79,https://open.spotify.com/artist/0VnrUy9XgPuERsHZ2E3X8e,67.45,0.36363636363636365,61.0
80,https://open.spotify.com/artist/6wuLyOna5Zjh2OYb0ZtLey,,,0.0
81,https://open.spotify.com/artist/2JCiM8SNIC1bRhJrk4XroP,-1.0,-1.0,-1.0
82,https://open.spotify.com/artist/3Cw6Ta8QlIt0wX1LPATDFI,-1.0,-1.0,-1.0
83,https://open.spotify.com/artist/4HB39wlcICIhiWfmnlDTNm,-1.0,-1.0,-1.0
84,https://open.spotify.com/artist/0HQwvCw8rJC3KFoBpI6pZY,-1.0,-1.0,-1.0
85,https://open.spotify.com/artist/12LCZp2bQy1OPkfYrZgAXf,-1.0,-1.0,-1.0
86,https://open.spotify.com/artist/2ciZ71oCPXDtQfWG7AEGGY,-1.0,-1.0,-1.0
87,https://open.spotify.com/artist/2oTqCI9QuVzsiaBxm4YpyL,-1.0,-1.0,-1.0
88,https://open.spotify.com/artist/1loOm8qOhpLtzalvVLPcI8,-1.0,-1.0,-1.0
89,https://open.spotify.com/artist/1mU73gPt955Afozw5EdggY,-1.0,-1.0,-1.0
90,https://open.spotify.com/artist/0fmsESGrY47TjwoBkBVs8i,-1.0,-1.0,-1.0
91,https://open.spotify.com/artist/4E11aEbQBq02R7EQNKhfox,-1.0,-1.0,-1.0
92,https://open.spotify.com/artist/7eoeNBzcaF0FPWDO4ZYZuU,-1.0,-1.0,-1.0
93,https://open.spotify.com/artist/0iFcONUlfNoRs0KQHRrmmv,-1.0,-1.0,-1.0
94,https://open.spotify.com/artist/6eGyO5YgfOaG58AOPjAvKd,-1.0,-1.0,-1.0
95,https://open.spotify.com/artist/1qy0xUHKVt4YHNX6B1q2Wp,-1.0,-1.0,-1.0
96,https://open.spotify.com/artist/600zmyeREoVkg22R20tgLa,-1.0,-1.0,-1.0
97,https://open.spotify.com/artist/5Sp7BJWoMgqVFpPlo3nip4,-1.0,-1.0,-1.0
98,https://open.spotify.com/artist/7A2QYWSqcbbEFMFZeRLpBe,-1.0,-1.0,-1.0
99,https://open.spotify.com/artist/3bPchUYVu0TrkflewBsFn6,-1.0,-1.0,-1.0
100,https://open.spotify.com/artist/49VlDIG7Dw8raSByeCKXF6,-1.0,-1.0,-1.0
101,https://open.spotify.com/artist/7okwEbXzyT2VffBmyQBWLz,435618.625,348.2631578947368,6.0
102,https://open.spotify.com/artist/2w2xe1mKfMRftvlWnMB7rJ,112.55555555555556,2.4285714285714284,18.0
103,https://open.spotify.com/artist/7oGlqeCBGH7I7nAi0uMrr6,422.61290322580646,1.6666666666666667,16.0
104,https://open.spotify.com/artist/6OWapcJm9xd55ci9CYbAuT,9432.119047619048,21.384615384615383,3.0
105,https://open.spotify.com/artist/1OmdWpAh1pucAuZPzJaxIJ,5644.53125,39.583333333333336,5.0
